id_cidade;nome;LATITUDE;LONGITUDE
302457;Lagoa Grande do Maranhão;-4,989329474;-45,38196851
300527;Lagoa Nova;-6,093798092;-36,47056881
302103;Lagoa Real;-14,03404302;-42,1413805
302329;Lagoa Salgada;-6,121225324;-35,47592717
300367;Lagoa Santa;-19,18556695;-51,39975075
302822;Lagoa Santa;-19,62699243;-43,88995792
300631;Lagoa Seca;-7,155835757;-35,85453581
305658;Lagoa Vermelha;-28,20981116;-51,52526322
305540;Lagoão;-29,22313904;-52,77198323
303282;Lagoinha;-23,08510243;-45,19480284
301791;Lagoinha do Piauí;-5,831596482;-42,63375992
304069;Laguna;-28,48477254;-48,77766511
305612;Laguna Carapã;-22,54857803;-55,15061096
301729;Laje;-13,16777745;-39,42159075
304912;Laje do Muriaé;-21,20955493;-42,12747812
302238;Lajeado;-9,750378677;-48,35686416
305786;Lajeado;-29,4595628;-51,96488346
305677;Lajeado do Bugre;-27,6917798;-53,18226752
305287;Lajeado Grande;-26,85808431;-52,56523131
301958;Lajeado Novo;-6,189895454;-47,03732808
303591;Lajedão;-17,60611143;-40,33864777
301501;Lajedinho;-12,35560911;-40,90343263
301120;Lajedo;-8,66039659;-36,32302951
301554;Lajedo do Tabocal;-13,46673694;-40,22076187
300518;Lajes;-5,701601785;-36,24754633
300517;Lajes Pintadas;-6,149841648;-36,11738425
302623;Lajinha;-20,15441988;-41,623173
301405;Lamarão;-11,77345669;-38,88733017
314493;Lamas;-6,445769672;-76,52713899
303222;Lambari;-21,9675654;-45,3502078
304678;Lambari D'Oeste;-15,31864543;-58,00494025
302847;Lamim;-20,79047648;-43,47098468
314510;Lamud;-6,12098994;-77,92220566
301846;Landri Sales;-7,262801376;-43,93162798
304042;Lapa;-25,7675667;-49,71720402
301497;Lapão;-11,38553426;-41,82895646
302533;Laranja da Terra;-19,89987798;-41,06249137
303257;Laranjal;-21,37195979;-42,47351501
305049;Laranjal;-24,88661959;-52,47048234
304973;Laranjal do Jari;-0,837856863;-52,52267941
303923;Laranjal Paulista;-23,05103869;-47,83795472
301244;Laranjeiras;-10,80476652;-37,16708159
305093;Laranjeiras do Sul;-25,40813989;-52,41129685
302956;Lassance;-17,88699525;-44,57795728
300936;Lastro;-6,506445694;-38,1745104
314416;Laureles;-27,2716328;-57,45453583
304968;Laurentino;-27,2177749;-49,73355152
301514;Lauro de Freitas;-12,8982504;-38,32132643
304103;Lauro Muller;-28,38638274;-49,40391523
303044;Lavandeira;-12,78752055;-46,50801332
304475;Lavínia;-21,16790058;-51,03993755
303170;Lavras;-21,24847775;-45,0013305
300829;Lavras da Mangabeira;-6,745215656;-38,97093623
305715;Lavras do Sul;-30,80603903;-53,89627813
303616;Lavrinhas;-22,57052747;-44,90274335
302975;Leandro Ferreira;-19,7163459;-45,02452687
314461;Leandro N. Alem;-27,60075748;-55,33194011
305617;Lebon Régis;-26,92846332;-50,69254669
303686;Leme;-22,1813302;-47,38450917
302660;Leme do Prado;-17,08141226;-42,69193789
301503;Lençóis;-12,56260419;-41,39010026
303846;Lençóis Paulista;-22,60316391;-48,80409373
304059;Leoberto Leal;-27,50860493;-49,27929562
303268;Leopoldina;-21,53011201;-42,64248861
302396;Leopoldo de Bulhões;-16,61949916;-48,74315042
304725;Leópolis;-23,07998926;-50,75094621
305671;Liberato Salzano;-27,601429;-53,07578549
303185;Liberdade;-22,027971;-44,32113081
302121;Licínio de Almeida;-14,68196959;-42,50529748
304776;Lidianópolis;-24,1104372;-51,65106259
314262;Lima;-23,92395958;-56,51979354
295792;Lima;-11,95682361;-77,07514146
301858;Lima Campos;-4,518773254;-44,46497835
303130;Lima Duarte;-21,83907755;-43,7937866
304583;Limeira;-22,56652436;-47,39738836
304353;Limeira do Oeste;-19,55166939;-50,58190256
300504;Limoeiro;-7,879753724;-35,44613761
301344;Limoeiro de Anadia;-9,740718801;-36,50342865
301942;Limoeiro do Ajuru;-1,895842944;-49,3821355
300736;Limoeiro do Norte;-5,144326187;-38,08500301
305323;Lindoeste;-25,26008006;-53,57374738
303544;Lindóia;-22,52303807;-46,65043122
305120;Lindóia do Sul;-27,05494426;-52,06940199
305481;Lindolfo Collor;-29,5950046;-51,2088333
305477;Linha Nova;-29,46840842;-51,20074852
302886;Linhares;-19,3951208;-40,06461899
303865;Lins;-21,6722858;-49,75296911
300664;Livramento;-7,375812811;-36,94626926
301589;Livramento de Nossa Senhora;-13,63925226;-41,83950027
302591;Lizarda;-9,595413825;-46,67314728
314381;Llamellin;-9,096876055;-77,02023422
314395;Llata;-9,548364771;-76,8052224
304855;Loanda;-22,92365422;-53,13665472
304711;Lobato;-23,00624568;-51,95285084
300434;Logradouro;-6,616507202;-35,440712
304738;Londrina;-23,30444156;-51,16952795
303041;Lontra;-15,90175123;-44,30640211
304217;Lontras;-27,16883841;-49,53548002
303456;Lorena;-22,73386048;-45,12006632
301873;Loreto;-7,086413625;-45,13890781
314276;Loreto;-23,27047894;-57,34050073
314455;Loreto;-15,28502181;-64,73476595
303494;Lourdes;-20,96648755;-50,22668911
303739;Louveira;-23,08604906;-46,94876887
304232;Lucas do Rio Verde;-13,07171829;-55,91352023
304480;Lucélia;-21,71866573;-51,02193319
302339;Lucena;-6,900241432;-34,87640565
303890;Lucianópolis;-22,42988657;-49,52241685
304188;Luciára;-11,222352;-50,6679899
300756;Lucrécia;-6,105659047;-37,81367352
303665;Luís Antônio;-21,55109545;-47,70123851
300714;Luís Correia;-2,884769455;-41,6644761
301671;Luís Domingues;-1,330421672;-45,89836003
300950;Luís Eduardo Magalhães;-12,08703039;-45,79661622
300989;Luís Gomes;-6,406295942;-38,39017788
303570;Luisburgo;-20,44723207;-42,09800109
302191;Luislândia;-16,11707607;-44,58571008
304013;Luiz Alves;-26,71561723;-48,93266528
304836;Luiziana;-24,28574984;-52,26946001
303883;Luiziânia;-21,67599114;-50,32694738
303174;Luminárias;-21,51496189;-44,90376552
304777;Lunardelli;-24,08252189;-51,73721703
304431;Lupércio;-22,41505777;-49,8184357
304697;Lupionópolis;-22,75545083;-51,66051426
314492;Luque;-25,28186396;-57,46311076
304492;Lutécia;-22,33884406;-50,39442711
303015;Luz;-19,79155407;-45,67982652
305101;Luzerna;-27,13083731;-51,46866447
302777;Luziânia;-16,25345125;-47,95038968
302423;Luzilândia;-3,461719704;-42,37213719
301987;Luzinópolis;-6,19214371;-47,85619599
302648;Macaé;-22,37729401;-41,78518956
302314;Macaíba;-5,857229585;-35,35348202
301459;Macajuba;-12,13763648;-40,36026954
305845;Maçambará;-29,14494697;-56,0679243
301253;Macambira;-10,66654984;-37,54144915
295788;Macapá;0,034192804;-51,07018035
300489;Macaparana;-7,554423453;-35,45002985
301608;Macarani;-15,56502396;-40,42122546
303835;Macatuba;-22,50069085;-48,71063882
301361;Macau;-5,113026372;-36,63451761
303487;Macaubal;-20,80599229;-49,96394823
302100;Macaúbas;-13,01904641;-42,69486453
303477;Macedônia;-20,14599332;-50,19394811
295768;Maceió;-9,666854605;-35,73555231
303596;Machacalis;-17,07274046;-40,72481825
305586;Machadinho;-27,56714351;-51,66725149
304274;Machadinho D'Oeste;-9,427474758;-61,99759175
304418;Machado;-21,67823209;-45,92224394
300492;Machados;-7,685071994;-35,51538157
305077;Macieira;-26,85570606;-51,37095177
314354;Maciel;-26,1656586;-56,45168263
304926;Macuco;-21,98182952;-42,25365195
301295;Macururé;-9,162730026;-39,05275807
300914;Madalena;-4,846414589;-39,57286241
301638;Madeiro;-3,484756476;-42,50310045
301516;Madre de Deus;-12,74507023;-38,61563638
304996;Madre de Deus de Minas;-21,48349509;-44,32910744
300620;Mãe d'Água;-7,257923258;-37,42766485
301910;Mãe do Rio;-2,045649916;-47,55709194
301592;Maetinga;-14,66279005;-41,49180362
304602;Mafra;-26,11641224;-49,80905288
301897;Magalhães Barata;-0,797467592;-47,60101361
303211;Magalhães de Almeida;-3,396445341;-42,20463015
303489;Magda;-20,64399261;-50,2259479
314286;Magdalena;-13,25400987;-64,05939893
303139;Magé;-22,66363619;-43,03185435
301603;Maiquinique;-15,62444649;-40,2590584
301457;Mairi;-11,70601361;-40,14981863
303746;Mairinque;-23,54029981;-47,18539783
303938;Mairiporã;-23,31760867;-46,59009312
303377;Mairipotaba;-17,29695332;-49,49442207
304053;Major Gercino;-27,41971875;-48,94920806
301207;Major Isidoro;-9,53391776;-36,98694048
300988;Major Sales;-6,399897943;-38,32433141
304611;Major Vieira;-26,37137725;-50,3270252
314324;Makallé;-27,2005284;-59,27927541
303029;Malacacheta;-17,84611549;-42,07726036
302114;Malhada;-14,33889471;-43,77303845
301593;Malhada de Pedras;-14,38512615;-41,88456594
302366;Malhada dos Bois;-10,34461026;-36,92090142
301247;Malhador;-10,65861518;-37,30620935
305252;Mallet;-25,8810617;-50,81778056
300621;Malta;-6,904704684;-37,52153262
302340;Mamanguape;-6,834115621;-35,12160528
302168;Mambaí;-14,49659955;-46,10901646
305043;Mamborê;-24,31741617;-52,52755869
302125;Mamonas;-15,05088347;-42,95109168
304127;Mampituba;-29,21091229;-49,93501753
304636;Manacapuru;-3,291041521;-60,62202351
300824;Manaíra;-7,703734031;-38,15260405
304635;Manaquiri;-3,441169192;-60,46168085
301201;Manari;-8,96102685;-37,6245398
295783;Manaus;-3,119430177;-60,02210939
305853;Mâncio Lima;-7,616962277;-72,90019906
304804;Mandaguaçu;-23,34623012;-52,0948028
304765;Mandaguari;-23,54505578;-51,67145885
304038;Mandirituba;-25,77751386;-49,3286495
303899;Manduri;-23,00603972;-49,32057929
305268;Manfrinópolis;-26,14843459;-53,31570817
302185;Manga;-14,75334375;-43,93941365
303190;Mangaratiba;-22,95988582;-44,04127137
305096;Mangueirinha;-25,94257172;-52,17471836
303567;Manhuaçu;-20,25770447;-42,02834515
303568;Manhumirim;-20,35959501;-41,95929089
304248;Manicoré;-5,805011617;-61,28993005
314438;Manoa;-9,712498197;-65,37781141
301854;Manoel Emídio;-8,00433604;-43,87225973
304827;Manoel Ribas;-24,51483111;-51,66625707
305863;Manoel Urbano;-8,833283972;-69,26837436
305824;Manoel Viana;-29,58639959;-55,48459092
301563;Manoel Vitorino;-14,14807134;-40,24022898
302080;Mansidão;-10,72313932;-44,04315368
302495;Mantena;-18,77654545;-40,98771544
302496;Mantenópolis;-18,85990255;-41,1243536
304138;Maquiné;-29,67501328;-50,20686313
303105;Mar de Espanha;-21,87121044;-43,00657509
301157;Mar Vermelho;-9,447825905;-36,38837659
302790;Mara Rosa;-14,01525624;-49,17804524
304254;Maraã;-1,853506407;-65,57345773
302014;Marabá;-5,381150392;-49,13305502
304704;Marabá Paulista;-22,10722735;-51,9620991
301809;Maracaçumé;-2,049560213;-45,95909606
304500;Maracaí;-22,61538709;-50,67171069
304113;Maracajá;-28,84682107;-49,46098325
305606;Maracaju;-21,61099561;-55,16820935
301895;Maracanã;-0,771521838;-47,45161411
302352;Maracanaú;-3,867386749;-38,62621432
301558;Maracás;-13,43591851;-40,43266734
301092;Maragogi;-9,007874199;-35,22698359
301522;Maragogipe;-12,77646903;-38,91784161
301110;Maraial;-8,791053399;-35,82692588
302456;Marajá do Sena;-4,628850947;-45,4567924
302353;Maranguape;-3,891828886;-38,68322474
301715;Maranhãozinho;-2,241093061;-45,85748455
301896;Marapanim;-0,711398509;-47,6963757
303829;Marapoama;-21,2591851;-49,13037699
305766;Maratá;-29,54963396;-51,55571151
302631;Marataízes;-21,04029699;-40,83878732
305212;Marau;-28,45022835;-52,19907855
301737;Maraú;-14,10400479;-39,01398109
302560;Maravilha;-9,230879791;-37,35272648
305309;Maravilha;-26,7669972;-53,17415172
302968;Maravilhas;-19,51599279;-44,67595672
302336;Marcação;-6,765767248;-35,0089494
304195;Marcelândia;-11,04662978;-54,43867383
305664;Marcelino Ramos;-27,46809555;-51,90995063
300973;Marcelino Vieira;-6,285007326;-38,16447319
301557;Marcionílio Souza;-13,0068852;-40,52979144
300701;Marco;-3,120847701;-40,15418584
301028;Marcolândia;-7,442108631;-40,66050857
301845;Marcos Parente;-7,116062347;-43,89295322
305016;Marechal Cândido Rondon;-24,55835219;-54,05656471
301147;Marechal Deodoro;-9,710149896;-35,89702818
302519;Marechal Floriano;-20,41637085;-40,67034665
305867;Marechal Thaumaturgo;-8,939372574;-72,80019642
305288;Marema;-26,80283101;-52,62689448
300450;Mari;-7,059842946;-35,31833488
303448;Maria da Fé;-22,30489545;-45,37766391
305037;Maria Helena;-23,61621564;-53,2057744
304767;Marialva;-23,4847813;-51,7932344
303574;Mariana;-20,37699005;-43,41440229
305779;Mariana Pimentel;-30,35297931;-51,58294135
305665;Mariano Moro;-27,35722558;-52,14710968
302251;Marianópolis do Tocantins;-9,794189406;-49,65565009
304489;Mariápolis;-21,79638254;-51,18285741
301156;Maribondo;-9,583961789;-36,30478809
303083;Maricá;-22,93592061;-42,8249576
303033;Marilac;-18,50836828;-42,08256173
302503;Marilândia;-19,41183596;-40,54599355
304743;Marilândia do Sul;-23,74300126;-51,31416728
304854;Marilena;-22,73401203;-53,04067654
304430;Marília;-22,21757487;-49,95047695
305039;Mariluz;-24,0093507;-53,14368436
304803;Maringá;-23,42100975;-51,93373106
304376;Marinópolis;-20,44099308;-50,82294708
302921;Mário Campos;-20,05862822;-44,18869694
305270;Mariópolis;-26,35154138;-52,55018325
305006;Maripá;-24,42043958;-53,82908888
304409;Maripá de Minas;-21,69840093;-42,95495728
314431;Maripasoula;3,635867956;-54,03086995
301931;Marituba;-1,364693814;-48,33104471
300799;Marizópolis;-6,845847068;-38,3486071
303561;Marliéria;-19,71007588;-42,73305494
305264;Marmeleiro;-26,14766749;-53,0271904
303442;Marmelópolis;-22,44748343;-45,16492683
314436;Maroa;2,71928086;-67,55651335
305223;Marques de Souza;-29,32982403;-52,09755536
304840;Marquinho;-25,11246774;-52,25011679
303002;Martinho Campos;-19,3211447;-45,23837327
301332;Martinópole;-3,223357124;-40,6949598
304506;Martinópolis;-22,14661652;-51,17137338
300759;Martins;-6,083201215;-37,90828224
302672;Martins Soares;-20,25504076;-41,87894907
301236;Maruim;-10,74246253;-37,08647936
304770;Marumbi;-23,70623026;-51,64080618
303364;Marzagão;-17,97884776;-48,64348542
301751;Mascote;-15,56481297;-39,30208784
300708;Massapê;-3,524038926;-40,34259624
301059;Massapê do Piauí;-7,475104486;-41,11065571
300629;Massaranduba;-7,190369479;-35,78506242
304014;Massaranduba;-26,61134877;-49,00577639
305712;Mata;-29,56536122;-54,46457766
301382;Mata de São João;-12,53113346;-38,30121583
301202;Mata Grande;-9,119159666;-37,73122929
301653;Mata Roma;-3,619970013;-43,11630356
301610;Mata Verde;-15,68713409;-40,73808582
303811;Matão;-21,60298001;-48,364373
302335;Mataraca;-6,597146134;-35,05336863
302209;Mateiros;-10,5468077;-46,41712894
305326;Matelândia;-25,25003376;-53,99394386
302714;Materlândia;-18,47038027;-43,05826153
302927;Mateus Leme;-19,98599201;-44,42795698
302883;Mathias Lobato;-18,59050693;-41,91691773
303111;Matias Barbosa;-21,86943475;-43,31384628
302186;Matias Cardoso;-14,8529296;-43,92030152
301641;Matias Olímpio;-3,714940155;-42,55502693
303199;Matina;-13,9113665;-42,84426586
301696;Matinha;-3,098876696;-45,03537246
300581;Matinhas;-7,12205151;-35,77011119
303982;Matinhos;-25,82413523;-48,54943149
302909;Matipó;-20,28774195;-42,34050546
305171;Mato Castelhano;-28,28049308;-52,19368379
300611;Mato Grosso;-6,541357608;-37,71485419
305791;Mato Leitão;-29,52895034;-52,12821782
300943;Mato Queimado;-28,25620156;-54,61626888
304838;Mato Rico;-24,70000514;-52,14587868
302129;Mato Verde;-15,39485236;-42,86033834
302568;Matões;-5,524025973;-43,20432178
301699;Matões do Norte;-3,624796983;-44,54712549
305622;Matos Costa;-26,47134396;-51,15053389
304398;Matozinhos;-19,55478952;-44,08715707
304544;Matrinchã;-15,43461402;-50,74604934
301098;Matriz de Camaragibe;-9,154804858;-35,52459593
314417;Matucana;-11,83623529;-76,38302422
304259;Matupá;-10,1824816;-54,94709059
300618;Maturéia;-7,262297898;-37,35129795
303011;Matutina;-19,22178543;-45,96841138
303718;Mauá;-23,66815005;-46,4616613
304744;Mauá da Serra;-23,89922889;-51,22816226
304180;Maués;-3,393277246;-57,70715979
314337;Maurício J. Troché;-25,6167113;-56,27234845
304340;Maurilândia;-17,97231178;-50,33924425
301976;Maurilândia do Tocantins;-5,954929116;-47,50999937
300854;Mauriti;-7,386392673;-38,77110225
302308;Maxaranguape;-5,518319849;-35,25797506
305589;Maximiliano de Almeida;-27,6329922;-51,80249662
314406;Mayor Martinez;-27,15846303;-58,21908555
304668;Mazagão;-0,113731422;-51,28952393
314293;Mburucuyá;-28,04424302;-58,22696149
314507;Mbuyabey;-26,22040981;-56,71768134
303319;Medeiros;-19,99449895;-46,22506576
303589;Medeiros Neto;-17,37114565;-40,22411518
305338;Medianeira;-25,29812755;-54,09476063
304150;Medicilândia;-3,446763595;-52,88788363
301636;Medina;-16,22500037;-41,47311007
304111;Meleiro;-28,82491646;-49,63825935
304670;Melgaço;-1,803582758;-50,71531783
303150;Mendes;-22,52503108;-43,73159098
302871;Mendes Pimentel;-18,66358919;-41,40557822
303856;Mendonça;-21,18408378;-49,57906343
314500;Mendoza;-6,306974627;-77,42580181
305017;Mercedes;-24,45425166;-54,16227597
314296;Mercedes;-29,17806968;-58,08461997
303093;Mercês;-21,19806428;-43,33403172
303481;Meridiano;-20,34994749;-50,18209258
301330;Meruoca;-3,54013499;-40,45343201
304367;Mesópolis;-19,96976638;-50,61700713
300947;Mesquita;-22,80329605;-43,46044117
302835;Mesquita;-19,2244952;-42,60823698
301472;Messias;-9,394276049;-35,83947847
300558;Messias Targino;-6,07234637;-37,51612341
301647;Miguel Alves;-4,168971911;-42,89664385
301454;Miguel Calmon;-11,43123529;-40,59686369
301818;Miguel Leão;-5,682713438;-42,73642016
303138;Miguel Pereira;-22,45772543;-43,48064901
303351;Miguelópolis;-20,18007723;-48,03139604
301547;Milagres;-12,86709298;-39,86152341
301173;Milagres;-7,300843252;-38,94208464
301640;Milagres do Maranhão;-3,58220191;-42,60723459
300918;Milhã;-5,672932939;-39,18780112
300887;Milton Brandão;-4,683346704;-41,4176761
302774;Mimoso de Goiás;-15,05506822;-48,16323082
302633;Mimoso do Sul;-21,06325999;-41,36188421
302298;Minaçu;-13,53085275;-48,22096651
301200;Minador do Negrão;-9,307805404;-36,86601736
305514;Minas do Leão;-30,12697983;-52,04794074
302659;Minas Novas;-17,21606787;-42,58879074
303171;Minduri;-21,68019215;-44,60547588
304785;Mineiros;-17,56583476;-52,55409255
304593;Mineiros do Tietê;-22,41247825;-48,45140587
304282;Ministro Andreazza;-11,19637044;-61,51789179
303476;Mira Estrela;-19,97899355;-50,13694825
302188;Mirabela;-16,25196199;-44,16260188
303789;Miracatu;-24,27711819;-47,462865
304914;Miracema;-21,41533056;-42,1941941
302237;Miracema do Tocantins;-9,565977766;-48,39336218
301866;Mirador;-6,374951882;-44,36862981
304870;Mirador;-23,25541301;-52,77651864
302734;Miradouro;-20,89042625;-42,34619892
305412;Miraguaí;-27,4974378;-53,68953683
303255;Miraí;-21,20262086;-42,61257359
300705;Miraíma;-3,56921213;-39,96839902
305601;Miranda;-20,23595322;-56,37504293
301704;Miranda do Norte;-3,563521608;-44,58180269
300858;Mirandiba;-8,121554089;-38,73915757
304476;Mirandópolis;-21,13180587;-51,10392101
301451;Mirangaba;-10,95426105;-40,5748146
302239;Miranorte;-9,529489375;-48,59260535
301570;Mirante;-14,24050344;-40,77310671
304301;Mirante da Serra;-11,02937559;-62,67005218
304705;Mirante do Paranapanema;-22,29088897;-51,90877934
304695;Miraselva;-22,96612784;-51,48503484
303427;Mirassol;-20,8173378;-49,52102027
304680;Mirassol d'Oeste;-15,67458832;-58,0895725
303425;Mirassolândia;-20,61699242;-49,46394905
302171;Miravânia;-14,7430529;-44,41768125
304618;Mirim Doce;-27,19748079;-50,07905773
301665;Mirinzal;-2,067193221;-44,78469077
305023;Missal;-25,09231668;-54,24811678
301176;Missão Velha;-7,248890999;-39,14054395
314437;Mitu;1,264801105;-70,21179688
301947;Mocajuba;-2,583483321;-49,50460794
303520;Mococa;-21,46520284;-47,00280065
305307;Modelo;-26,77339264;-53,04040792
302924;Moeda;-20,34034256;-44,05131966
303008;Moema;-19,84162362;-45,41453029
300671;Mogeiro;-7,29550423;-35,48016191
303930;Mogi das Cruzes;-23,52130032;-46,18580597
303640;Mogi Guaçu;-22,36792787;-46,94319775
304979;Moiporá;-16,54488568;-50,73870744
301246;Moita Bonita;-10,57910943;-37,34310444
303641;Moji Mirim;-22,43235305;-46,95091198
301937;Moju;-1,890307663;-48,76714436
300360;Mojuí dos Campos;-2,681936097;-54,65151195
300924;Mombaça;-5,7388501;-39,63033027
303910;Mombuca;-22,92901604;-47,5593605
303579;Monção;-3,48164587;-45,24995797
303491;Monções;-20,84999227;-50,09194803
305321;Mondaí;-27,10125306;-53,40363246
303725;Mongaguá;-24,08698644;-46,6289522
302949;Monjolos;-18,32493865;-44,11834458
301816;Monsenhor Gil;-5,56240434;-42,60783462
301034;Monsenhor Hipólito;-6,995820043;-41,03001625
303225;Monsenhor Paulo;-21,75836125;-45,53944154
300860;Monsenhor Tabosa;-4,791424013;-40,06496083
300630;Montadas;-7,088900774;-35,95949408
302167;Montalvânia;-14,42384795;-44,36993847
302468;Montanha;-18,13075979;-40,36712265
300424;Montanhas;-6,48563228;-35,28444828
305210;Montauri;-28,64663609;-52,07718161
302321;Monte Alegre;-6,06917408;-35,33257337
304148;Monte Alegre;-1,998059987;-54,07279561
303051;Monte Alegre de Goiás;-13,25828437;-46,8914973
303369;Monte Alegre de Minas;-18,87099481;-48,88095048
301228;Monte Alegre de Sergipe;-10,02600926;-37,56191473
302075;Monte Alegre do Piauí;-9,754064031;-45,30409787
303644;Monte Alegre do Sul;-22,68217549;-46,68137688
305143;Monte Alegre dos Campos;-28,68097444;-50,78383037
303807;Monte Alto;-21,26601265;-48,49747093
303434;Monte Aprazível;-20,77299226;-49,71394862
302126;Monte Azul;-15,15181723;-42,87212202
303629;Monte Azul Paulista;-20,90695618;-48,63912187
303498;Monte Belo;-21,32755689;-46,363853
305190;Monte Belo do Sul;-29,16121744;-51,63371599
305076;Monte Carlo;-27,22439203;-50,98122571
304946;Monte Carmelo;-18,7307064;-47,49162003
314309;Monte Caseros;-30,25114225;-57,65324279
305744;Monte Castelo;-21,29855218;-51,56831333
304610;Monte Castelo;-26,46146574;-50,23315693
300565;Monte das Gameleiras;-6,437394683;-35,78342695
302220;Monte do Carmo;-10,76148167;-48,11180786
302480;Monte Formoso;-16,86806057;-41,2546752
300808;Monte Horebe;-7,215592369;-38,58604148
303906;Monte Mor;-22,94551872;-47,3125839
304324;Monte Negro;-10,25940396;-63,29834167
301482;Monte Santo;-10,43784887;-39,3323999
303517;Monte Santo de Minas;-21,187781;-46,97570872
302244;Monte Santo do Tocantins;-10,00630809;-48,99226768
303542;Monte Sião;-22,43401398;-46,57337544
300775;Monteiro;-7,894656463;-37,12210044
303276;Monteiro Lobato;-22,95489243;-45,84105293
301215;Monteirópolis;-9,604002079;-37,25077006
305769;Montenegro;-29,68723628;-51,46034515
301957;Montes Altos;-5,83106909;-47,06766468
302156;Montes Claros;-16,72863755;-43,85817259
304517;Montes Claros de Goiás;-16,00638986;-51,39828836
295795;Montevideo;-34,86093201;-56,17102343
302123;Montezuma;-15,17530253;-42,50094814
304339;Montividiu;-17,44438326;-51,1732271
303042;Montividiu do Norte;-13,34943526;-48,6871843
300742;Morada Nova;-5,097764752;-38,37047003
302961;Morada Nova de Minas;-18,60023929;-45,35878061
301333;Moraújo;-3,46689443;-40,6798543
300865;Moreilândia;-7,62099012;-39,54691661
305038;Moreira Sales;-24,05312019;-53,00608169
300475;Moreno;-8,109131736;-35,08382983
305391;Mormaço;-28,6919821;-52,69194057
302278;Morpará;-11,55732942;-43,27691756
303985;Morretes;-25,47484355;-48,83495317
303362;Morrinhos;-17,73382351;-49,10630807
300706;Morrinhos;-3,228861141;-40,12467992
304128;Morrinhos do Sul;-29,36499927;-49,93489694
304568;Morro Agudo;-20,72929498;-48,05848464
302462;Morro Agudo de Goiás;-15,31887384;-50,05568195
302063;Morro Cabeça no Tempo;-9,72768057;-43,9081732
304078;Morro da Fumaça;-28,65160148;-49,21737179
302957;Morro da Garça;-18,54699425;-44,60295708
301498;Morro do Chapéu;-11,5492439;-41,156798
302426;Morro do Chapéu do Piauí;-3,743443383;-42,3103256
304902;Morro do Pilar;-19,21882175;-43,38117448
304112;Morro Grande;-28,80105314;-49,72180081
305812;Morro Redondo;-31,58921441;-52,62653486
305472;Morro Reuter;-29,53841394;-51,08157005
301652;Morros;-2,865919599;-44,03641323
302117;Mortugaba;-15,02262998;-42,36966829
303649;Morungaba;-22,88154784;-46,78999919
302614;Mossâmedes;-16,12439537;-50,20705458
300536;Mossoró;-5,184142799;-37,34775073
305503;Mostardas;-31,10586295;-50,91714918
303682;Motuca;-21,50799072;-48,15095076
314487;Moyobamba;-6,018090692;-76,97299557
304541;Mozarlândia;-14,74614576;-50,57172399
301935;Muaná;-1,539738596;-49,22276001
305888;Mucajaí;2,444843922;-60,92094438
301339;Mucambo;-3,90599854;-40,74599211
301575;Mucugê;-13,0057471;-41,37061135
305200;Muçum;-29,16679354;-51,87472076
302418;Mucuri;-18,07586597;-39,55680262
302472;Mucurici;-18,09698837;-40,5203177
305148;Muitos Capões;-28,31366046;-51,18403944
305174;Muliterno;-28,32577456;-51,77012528
300460;Mulungu;-7,025663639;-35,46031491
300909;Mulungu;-4,303337409;-38,99544911
301505;Mulungu do Morro;-11,96521748;-41,63769285
301462;Mundo Novo;-11,86598618;-40,47066324
305765;Mundo Novo;-23,93599924;-54,28146085
302802;Mundo Novo;-13,77338048;-50,28177753
303548;Munhoz;-22,60964905;-46,36236451
304762;Munhoz de Melo;-23,14647451;-51,77359319
301533;Muniz Ferreira;-13,00198804;-39,10855405
302619;Muniz Freire;-20,46566754;-41,41598421
302280;Muquém de São Francisco;-12,06536137;-43,54920463
302622;Muqui;-20,95134159;-41,34634883
304916;Muriaé;-21,13044611;-42,36966667
302367;Muribeca;-10,42432799;-36,95653457
301477;Murici;-9,307255437;-35,94309517
303209;Murici dos Portelas;-3,319391956;-42,09433694
302026;Muricilândia;-7,145076697;-48,60762844
301525;Muritiba;-12,62002638;-38,99026936
304478;Murutinga do Sul;-20,99126304;-51,27781068
301730;Mutuípe;-13,22883166;-39,50469443
302541;Mutum;-19,81257687;-41,44104192
302789;Mutunópolis;-13,73077693;-49,27494236
303503;Muzambinho;-21,36962766;-46,52169217
302678;Nacip Raydan;-18,45490674;-42,2484768
305739;Nantes;-22,61947059;-51,23753861
302467;Nanuque;-17,84858257;-40,35362801
305389;Não-Me-Toque;-28,45524829;-52,81861349
302891;Naque;-19,22580715;-42,33022618
304690;Narandiba;-22,4069256;-51,52387845
295764;Natal;-5,794388657;-35,19918255
302766;Natalândia;-16,50591647;-46,49412672
303447;Natércia;-22,11623151;-45,51267132
302225;Natividade;-11,70722991;-47,72810255
303251;Natividade;-21,03945562;-41,97002257
303285;Natividade da Serra;-23,37114671;-45,44715442
300493;Natuba;-7,643510089;-35,55308528
314463;Nauta;-4,504907904;-73,58561013
304002;Navegantes;-26,89477547;-48,65501708
304860;Naviraí;-23,06226758;-54,19991043
301527;Nazaré;-13,03362332;-39,01039117
302000;Nazaré;-6,375366555;-47,66467376
300482;Nazaré da Mata;-7,741914334;-35,21958759
301824;Nazaré do Piauí;-6,974721261;-42,673357
303929;Nazaré Paulista;-23,17520972;-46,3986914
303161;Nazareno;-21,21725551;-44,61417874
300798;Nazarezinho;-6,911817097;-38,32234472
